192,192,15876,1,0,0:0:0:0:
64,192,16100,1,0,0:0:0:0:
192,192,16100,1,0,0:0:0:0:
320,192,16100,1,0,0:0:0:0:
448,192,16100,1,0,0:0:0:0:
192,192,16212,1,0,0:0:0:0:
64,192,16324,1,0,0:0:0:0:
320,192,16436,1,0,0:0:0:0:
192,192,16548,1,0,0:0:0:0:
448,192,16548,1,0,0:0:0:0:
320,192,16660,1,0,0:0:0:0:
64,192,16772,1,0,0:0:0:0:
192,192,16772,1,0,0:0:0:0:
448,192,16884,1,0,0:0:0:0:
64,192,16995,1,0,0:0:0:0:
192,192,16995,1,0,0:0:0:0:
320,192,16995,1,0,0:0:0:0:
448,192,17107,1,0,0:0:0:0:
64,192,17219,1,0,0:0:0:0:
192,192,17219,1,0,0:0:0:0:
320,192,17331,1,0,0:0:0:0:
64,192,17443,1,0,0:0:0:0:
192,192,17443,1,0,0:0:0:0:
448,192,17443,1,0,0:0:0:0:
320,192,17555,1,0,0:0:0:0:
192,192,17667,1,0,0:0:0:0:
64,192,17779,1,0,0:0:0:0:
64,192,17891,1,0,0:0:0:0:
192,192,17891,1,0,0:0:0:0:
320,192,17891,1,0,0:0:0:0:
448,192,17891,1,0,0:0:0:0:
192,192,18003,1,0,0:0:0:0:
448,192,18115,1,0,0:0:0:0:
192,192,18227,1,0,0:0:0:0:
64,192,18339,1,0,0:0:0:0:
320,192,18339,1,0,0:0:0:0:
448,192,18339,1,0,0:0:0:0:
192,192,18451,1,0,0:0:0:0:
64,192,18563,1,0,0:0:0:0:
320,192,18563,1,0,0:0:0:0:
448,192,18675,1,0,0:0:0:0:
64,192,18787,1,0,0:0:0:0:
192,192,18787,1,0,0:0:0:0:
320,192,18787,1,0,0:0:0:0:
448,192,18898,1,0,0:0:0:0:
64,192,19010,1,0,0:0:0:0:
192,192,19010,1,0,0:0:0:0:
320,192,19122,1,0,0:0:0:0:
64,192,19234,1,0,0:0:0:0:
192,192,19234,1,0,0:0:0:0:
448,192,19234,1,0,0:0:0:0:
320,192,19346,1,0,0:0:0:0:
192,192,19458,1,0,0:0:0:0:
64,192,19570,1,0,0:0:0:0:
64,192,19682,1,0,0:0:0:0:
192,192,19682,1,0,0:0:0:0:
320,192,19682,1,0,0:0:0:0:
448,192,19682,1,0,0:0:0:0:
320,192,19794,1,0,0:0:0:0:
192,192,19906,1,0,0:0:0:0:
448,192,20018,1,0,0:0:0:0:
64,192,20130,1,0,0:0:0:0:
192,192,20130,1,0,0:0:0:0:
320,192,20130,1,0,0:0:0:0:
448,192,20242,1,0,0:0:0:0:
64,192,20354,1,0,0:0:0:0:
320,192,20354,1,0,0:0:0:0:
192,192,20466,1,0,0:0:0:0:
64,192,20578,1,0,0:0:0:0:
320,192,20578,1,0,0:0:0:0:
448,192,20578,1,0,0:0:0:0:
192,192,20689,1,0,0:0:0:0:
320,192,20801,1,0,0:0:0:0:
448,192,20801,1,0,0:0:0:0:
64,192,20913,1,0,0:0:0:0:
192,192,21025,1,0,0:0:0:0:
320,192,21025,1,0,0:0:0:0:
448,192,21025,1,0,0:0:0:0:
64,192,21137,1,0,0:0:0:0:
192,192,21249,1,0,0:0:0:0:
320,192,21361,1,0,0:0:0:0:
64,192,21473,1,0,0:0:0:0:
192,192,21473,1,0,0:0:0:0:
320,192,21473,1,0,0:0:0:0:
448,192,21473,1,0,0:0:0:0:
192,192,21585,1,0,0:0:0:0:
320,192,21697,1,0,0:0:0:0:
64,192,21809,1,0,0:0:0:0:
192,192,21921,1,0,0:0:0:0:
320,192,21921,1,0,0:0:0:0:
448,192,21921,1,0,0:0:0:0:
64,192,22033,1,0,0:0:0:0:
320,192,22145,1,0,0:0:0:0:
448,192,22145,1,0,0:0:0:0:
192,192,22257,1,0,0:0:0:0:
64,192,22369,1,0,0:0:0:0:
320,192,22369,1,0,0:0:0:0:
448,192,22369,1,0,0:0:0:0:
192,192,22481,1,0,0:0:0:0:
64,192,22592,1,0,0:0:0:0:
320,192,22592,1,0,0:0:0:0:
448,192,22704,1,0,0:0:0:0:
64,192,22816,1,0,0:0:0:0:
192,192,22816,1,0,0:0:0:0:
320,192,22816,1,0,0:0:0:0:
448,192,22928,1,0,0:0:0:0:
192,192,23040,1,0,0:0:0:0:
320,192,23040,1,0,0:0:0:0:
64,192,23152,1,0,0:0:0:0:
64,192,23264,1,0,0:0:0:0:
192,192,23264,1,0,0:0:0:0:
320,192,23264,1,0,0:0:0:0:
448,192,23264,1,0,0:0:0:0:
320,192,23376,1,0,0:0:0:0:
192,192,23488,1,0,0:0:0:0:
448,192,23488,1,0,0:0:0:0:
320,192,23600,1,0,0:0:0:0:
64,192,23712,1,0,0:0:0:0:
192,192,23712,1,0,0:0:0:0:
448,192,23712,1,0,0:0:0:0:
320,192,23824,1,0,0:0:0:0:
192,192,23936,1,0,0:0:0:0:
448,192,23936,1,0,0:0:0:0:
64,192,24048,1,0,0:0:0:0:
192,192,24160,1,0,0:0:0:0:
320,192,24160,1,0,0:0:0:0:
448,192,24160,1,0,0:0:0:0:
64,192,24272,1,0,0:0:0:0:
320,192,24384,1,0,0:0:0:0:
448,192,24384,1,0,0:0:0:0:
192,192,24495,1,0,0:0:0:0:
64,192,24607,1,0,0:0:0:0:
320,192,24607,1,0,0:0:0:0:
448,192,24607,1,0,0:0:0:0:
192,192,24719,1,0,0:0:0:0:
64,192,24831,1,0,0:0:0:0:
320,192,24831,1,0,0:0:0:0:
448,192,24943,1,0,0:0:0:0:
64,192,25055,1,0,0:0:0:0:
192,192,25055,1,0,0:0:0:0:
320,192,25055,1,0,0:0:0:0:
448,192,25055,1,0,0:0:0:0:
192,192,25167,1,0,0:0:0:0:
320,192,25279,1,0,0:0:0:0:
448,192,25279,1,0,0:0:0:0:
64,192,25391,1,0,0:0:0:0:
192,192,25503,1,0,0:0:0:0:
320,192,25503,1,0,0:0:0:0:
448,192,25503,1,0,0:0:0:0:
64,192,25615,1,0,0:0:0:0:
192,192,25727,1,0,0:0:0:0:
320,192,25727,1,0,0:0:0:0:
448,192,25839,1,0,0:0:0:0:
64,192,25951,1,0,0:0:0:0:
192,192,25951,1,0,0:0:0:0:
320,192,25951,1,0,0:0:0:0:
448,192,26063,1,0,0:0:0:0:
64,192,26175,1,0,0:0:0:0:
320,192,26175,1,0,0:0:0:0:
192,192,26287,1,0,0:0:0:0:
64,192,26398,1,0,0:0:0:0:
320,192,26398,1,0,0:0:0:0:
448,192,26398,1,0,0:0:0:0:
192,192,26510,1,0,0:0:0:0:
64,192,26622,1,0,0:0:0:0:
448,192,26622,1,0,0:0:0:0:
320,192,26734,1,0,0:0:0:0:
64,192,26846,1,0,0:0:0:0:
192,192,26846,1,0,0:0:0:0:
320,192,26846,1,0,0:0:0:0:
448,192,26846,1,0,0:0:0:0:
192,192,26958,1,0,0:0:0:0:
320,192,27070,1,0,0:0:0:0:
448,192,27070,1,0,0:0:0:0:
64,192,27182,1,0,0:0:0:0:
192,192,27294,1,0,0:0:0:0:
320,192,27294,1,0,0:0:0:0:
448,192,27294,1,0,0:0:0:0:
64,192,27406,1,0,0:0:0:0:
320,192,27518,1,0,0:0:0:0:
448,192,27518,1,0,0:0:0:0:
192,192,27630,1,0,0:0:0:0:
64,192,27742,1,0,0:0:0:0:
320,192,27742,1,0,0:0:0:0:
448,192,27742,1,0,0:0:0:0:
192,192,27854,1,0,0:0:0:0:
64,192,27966,1,0,0:0:0:0:
320,192,27966,1,0,0:0:0:0:
192,192,28078,1,0,0:0:0:0:
64,192,28189,1,0,0:0:0:0:
320,192,28189,1,0,0:0:0:0:
448,192,28189,1,0,0:0:0:0:
192,192,28301,1,0,0:0:0:0:
320,192,28413,1,0,0:0:0:0:
448,192,28413,1,0,0:0:0:0:
192,192,28525,1,0,0:0:0:0:
320,192,28525,1,0,0:0:0:0:
64,192,28637,1,0,0:0:0:0:
192,192,28637,1,0,0:0:0:0:
320,192,28637,1,0,0:0:0:0:
448,192,28637,1,0,0:0:0:0:
64,192,29309,1,0,0:0:0:0:
192,192,29533,1,0,0:0:0:0:
64,192,29757,1,0,0:0:0:0:
320,192,29757,1,0,0:0:0:0:
192,192,29981,1,0,0:0:0:0:
448,192,29981,1,0,0:0:0:0:
192,192,30204,1,0,0:0:0:0:
320,192,30204,1,0,0:0:0:0:
64,192,30428,1,0,0:0:0:0:
192,192,30428,1,0,0:0:0:0:
320,192,30428,1,0,0:0:0:0:
448,192,30428,1,0,0:0:0:0:
192,192,30540,1,0,0:0:0:0:
320,192,30540,1,0,0:0:0:0:
64,192,30652,1,0,0:0:0:0:
192,192,30652,1,0,0:0:0:0:
448,192,30652,1,0,0:0:0:0:
64,192,30764,1,0,0:0:0:0:
320,192,30764,1,0,0:0:0:0:
64,192,30876,1,0,0:0:0:0:
192,192,30876,1,0,0:0:0:0:
320,192,30876,1,0,0:0:0:0:
448,192,30876,1,0,0:0:0:0:
192,192,30988,1,0,0:0:0:0:
448,192,30988,1,0,0:0:0:0:
64,192,31100,1,0,0:0:0:0:
320,192,31100,1,0,0:0:0:0:
448,192,31100,1,0,0:0:0:0:
192,192,31212,1,0,0:0:0:0:
320,192,31212,1,0,0:0:0:0:
64,192,31324,1,0,0:0:0:0:
192,192,31324,1,0,0:0:0:0:
320,192,31324,1,0,0:0:0:0:
448,192,31324,1,0,0:0:0:0:
64,192,31436,1,0,0:0:0:0:
192,192,31436,1,0,0:0:0:0:
192,192,31548,1,0,0:0:0:0:
320,192,31548,1,0,0:0:0:0:
448,192,31548,1,0,0:0:0:0:
64,192,31660,1,0,0:0:0:0:
448,192,31660,1,0,0:0:0:0:
64,192,31772,1,0,0:0:0:0:
192,192,31772,1,0,0:0:0:0:
320,192,31772,1,0,0:0:0:0:
448,192,31772,1,0,0:0:0:0:
64,192,31884,1,0,0:0:0:0:
320,192,31884,1,0,0:0:0:0:
64,192,31995,1,0,0:0:0:0:
192,192,31995,1,0,0:0:0:0:
448,192,31995,1,0,0:0:0:0:
320,192,32107,1,0,0:0:0:0:
448,192,32107,1,0,0:0:0:0:
64,192,32219,1,0,0:0:0:0:
192,192,32219,1,0,0:0:0:0:
320,192,32219,1,0,0:0:0:0:
448,192,32219,1,0,0:0:0:0:
192,192,32331,1,0,0:0:0:0:
320,192,32331,1,0,0:0:0:0:
64,192,32443,1,0,0:0:0:0:
192,192,32443,1,0,0:0:0:0:
448,192,32443,1,0,0:0:0:0:
320,192,32555,1,0,0:0:0:0:
448,192,32555,1,0,0:0:0:0:
64,192,32667,1,0,0:0:0:0:
192,192,32667,1,0,0:0:0:0:
320,192,32667,1,0,0:0:0:0:
448,192,32667,1,0,0:0:0:0:
64,192,32779,1,0,0:0:0:0:
448,192,32779,1,0,0:0:0:0:
64,192,32891,1,0,0:0:0:0:
192,192,32891,1,0,0:0:0:0:
320,192,32891,1,0,0:0:0:0:
192,192,33003,1,0,0:0:0:0:
448,192,33003,1,0,0:0:0:0:
64,192,33115,1,0,0:0:0:0:
192,192,33115,1,0,0:0:0:0:
320,192,33115,1,0,0:0:0:0:
448,192,33115,1,0,0:0:0:0:
192,192,33227,1,0,0:0:0:0:
320,192,33227,1,0,0:0:0:0:
64,192,33339,1,0,0:0:0:0:
320,192,33339,1,0,0:0:0:0:
448,192,33339,1,0,0:0:0:0:
64,192,33451,1,0,0:0:0:0:
192,192,33451,1,0,0:0:0:0:
64,192,33563,1,0,0:0:0:0:
192,192,33563,1,0,0:0:0:0:
320,192,33563,1,0,0:0:0:0:
448,192,33563,1,0,0:0:0:0:
192,192,33675,1,0,0:0:0:0:
448,192,33675,1,0,0:0:0:0:
64,192,33787,1,0,0:0:0:0:
320,192,33787,1,0,0:0:0:0:
448,192,33787,1,0,0:0:0:0:
64,192,33898,1,0,0:0:0:0:
192,192,33898,1,0,0:0:0:0:
448,192,33898,1,0,0:0:0:0:
64,192,34010,1,0,0:0:0:0:
192,192,34010,1,0,0:0:0:0:
320,192,34010,1,0,0:0:0:0:
448,192,34010,1,0,0:0:0:0:
192,192,34122,1,0,0:0:0:0:
320,192,34122,1,0,0:0:0:0:
64,192,34234,1,0,0:0:0:0:
192,192,34234,1,0,0:0:0:0:
448,192,34234,1,0,0:0:0:0:
64,192,34346,1,0,0:0:0:0:
448,192,34346,1,0,0:0:0:0:
64,192,34458,1,0,0:0:0:0:
192,192,34458,1,0,0:0:0:0:
320,192,34458,1,0,0:0:0:0:
448,192,34458,1,0,0:0:0:0:
192,192,34570,1,0,0:0:0:0:
320,192,34570,1,0,0:0:0:0:
64,192,34682,1,0,0:0:0:0:
192,192,34682,1,0,0:0:0:0:
448,192,34682,1,0,0:0:0:0:
64,192,34794,1,0,0:0:0:0:
320,192,34794,1,0,0:0:0:0:
64,192,34906,1,0,0:0:0:0:
192,192,34906,1,0,0:0:0:0:
320,192,34906,1,0,0:0:0:0:
448,192,34906,1,0,0:0:0:0:
192,192,35018,1,0,0:0:0:0:
448,192,35018,1,0,0:0:0:0:
64,192,35130,1,0,0:0:0:0:
320,192,35130,1,0,0:0:0:0:
448,192,35130,1,0,0:0:0:0:
192,192,35242,1,0,0:0:0:0:
320,192,35242,1,0,0:0:0:0:
64,192,35354,1,0,0:0:0:0:
192,192,35354,1,0,0:0:0:0:
320,192,35354,1,0,0:0:0:0:
448,192,35354,1,0,0:0:0:0:
64,192,35466,1,0,0:0:0:0:
448,192,35466,1,0,0:0:0:0:
192,192,35578,1,0,0:0:0:0:
320,192,35578,1,0,0:0:0:0:
448,192,35578,1,0,0:0:0:0:
64,192,35689,1,0,0:0:0:0:
192,192,35689,1,0,0:0:0:0:
64,192,35801,1,0,0:0:0:0:
192,192,35801,1,0,0:0:0:0:
320,192,35801,1,0,0:0:0:0:
448,192,35801,1,0,0:0:0:0:
64,192,35913,1,0,0:0:0:0:
448,192,35913,1,0,0:0:0:0:
192,192,36025,1,0,0:0:0:0:
320,192,36025,1,0,0:0:0:0:
448,192,36025,1,0,0:0:0:0:
64,192,36137,1,0,0:0:0:0:
192,192,36137,1,0,0:0:0:0:
64,192,36249,1,0,0:0:0:0:
192,192,36249,1,0,0:0:0:0:
320,192,36249,1,0,0:0:0:0:
448,192,36249,1,0,0:0:0:0:
320,192,36361,1,0,0:0:0:0:
448,192,36361,1,0,0:0:0:0:
64,192,36473,1,0,0:0:0:0:
192,192,36473,1,0,0:0:0:0:
448,192,36473,1,0,0:0:0:0:
192,192,36585,1,0,0:0:0:0:
448,192,36585,1,0,0:0:0:0:
64,192,36697,1,0,0:0:0:0:
192,192,36697,1,0,0:0:0:0:
320,192,36697,1,0,0:0:0:0:
448,192,36697,1,0,0:0:0:0:
64,192,36809,1,0,0:0:0:0:
320,192,36809,1,0,0:0:0:0:
64,192,36921,1,0,0:0:0:0:
192,192,36921,1,0,0:0:0:0:
448,192,36921,1,0,0:0:0:0:
320,192,37033,1,0,0:0:0:0:
448,192,37033,1,0,0:0:0:0:
64,192,37145,1,0,0:0:0:0:
192,192,37145,1,0,0:0:0:0:
320,192,37145,1,0,0:0:0:0:
448,192,37145,1,0,0:0:0:0:
192,192,37257,1,0,0:0:0:0:
448,192,37257,1,0,0:0:0:0:
64,192,37369,1,0,0:0:0:0:
192,192,37369,1,0,0:0:0:0:
320,192,37369,1,0,0:0:0:0:
64,192,37481,1,0,0:0:0:0:
448,192,37481,1,0,0:0:0:0:
64,192,37592,1,0,0:0:0:0:
192,192,37592,1,0,0:0:0:0:
320,192,37592,1,0,0:0:0:0:
448,192,37592,1,0,0:0:0:0:
192,192,38040,1,0,0:0:0:0:
320,192,38040,1,0,0:0:0:0:
64,0,38040,128,0,38152:1:0:0:0:
448,0,38040,128,0,38152:1:0:0:0:
192,192,38152,1,0,0:0:0:0:
320,192,38152,1,0,0:0:0:0:
64,192,38264,1,0,0:0:0:0:
320,192,38264,1,0,0:0:0:0:
448,192,38264,1,0,0:0:0:0:
192,192,38376,1,0,0:0:0:0:
448,192,38376,1,0,0:0:0:0:
64,192,38488,1,0,0:0:0:0:
192,192,38488,1,0,0:0:0:0:
320,192,38488,1,0,0:0:0:0:
448,192,38488,1,0,0:0:0:0:
64,192,38600,1,0,0:0:0:0:
192,192,38600,1,0,0:0:0:0:
64,192,38712,1,0,0:0:0:0:
320,192,38712,1,0,0:0:0:0:
448,192,38712,1,0,0:0:0:0:
192,192,38824,1,0,0:0:0:0:
448,192,38824,1,0,0:0:0:0:
64,192,38936,1,0,0:0:0:0:
192,192,38936,1,0,0:0:0:0:
320,192,38936,1,0,0:0:0:0:
448,192,38936,1,0,0:0:0:0:
64,192,39048,1,0,0:0:0:0:
320,192,39048,1,0,0:0:0:0:
64,192,39160,1,0,0:0:0:0:
192,192,39160,1,0,0:0:0:0:
448,192,39160,1,0,0:0:0:0:
320,192,39272,1,0,0:0:0:0:
448,192,39272,1,0,0:0:0:0:
64,192,39384,1,0,0:0:0:0:
192,192,39384,1,0,0:0:0:0:
320,192,39384,1,0,0:0:0:0:
448,192,39384,1,0,0:0:0:0:
64,192,39495,1,0,0:0:0:0:
448,192,39495,1,0,0:0:0:0:
64,192,39607,1,0,0:0:0:0:
192,192,39607,1,0,0:0:0:0:
320,192,39607,1,0,0:0:0:0:
320,192,39719,1,0,0:0:0:0:
448,192,39719,1,0,0:0:0:0:
64,192,39831,1,0,0:0:0:0:
192,192,39831,1,0,0:0:0:0:
320,192,39831,1,0,0:0:0:0:
448,192,39831,1,0,0:0:0:0:
64,192,39943,1,0,0:0:0:0:
192,192,39943,1,0,0:0:0:0:
192,192,40055,1,0,0:0:0:0:
320,192,40055,1,0,0:0:0:0:
448,192,40055,1,0,0:0:0:0:
64,192,40167,1,0,0:0:0:0:
320,192,40167,1,0,0:0:0:0:
64,192,40279,1,0,0:0:0:0:
192,192,40279,1,0,0:0:0:0:
320,192,40279,1,0,0:0:0:0:
448,192,40279,1,0,0:0:0:0:
192,192,40391,1,0,0:0:0:0:
448,192,40391,1,0,0:0:0:0:
64,192,40503,1,0,0:0:0:0:
320,192,40503,1,0,0:0:0:0:
448,192,40503,1,0,0:0:0:0:
192,192,40615,1,0,0:0:0:0:
320,192,40615,1,0,0:0:0:0:
64,192,40727,1,0,0:0:0:0:
192,192,40727,1,0,0:0:0:0:
320,192,40727,1,0,0:0:0:0:
448,192,40727,1,0,0:0:0:0:
64,192,40839,1,0,0:0:0:0:
320,192,40839,1,0,0:0:0:0:
64,192,40951,1,0,0:0:0:0:
192,192,40951,1,0,0:0:0:0:
448,192,40951,1,0,0:0:0:0:
192,192,41063,1,0,0:0:0:0:
320,192,41063,1,0,0:0:0:0:
448,192,41063,1,0,0:0:0:0:
64,192,41175,1,0,0:0:0:0:
192,192,41175,1,0,0:0:0:0:
320,192,41175,1,0,0:0:0:0:
448,192,41175,1,0,0:0:0:0:
64,192,41287,1,0,0:0:0:0:
320,192,41287,1,0,0:0:0:0:
64,192,41398,1,0,0:0:0:0:
192,192,41398,1,0,0:0:0:0:
448,192,41398,1,0,0:0:0:0:
320,192,41510,1,0,0:0:0:0:
448,192,41510,1,0,0:0:0:0:
64,192,41622,1,0,0:0:0:0:
192,192,41622,1,0,0:0:0:0:
320,192,41622,1,0,0:0:0:0:
448,192,41622,1,0,0:0:0:0:
64,192,41734,1,0,0:0:0:0:
192,192,41734,1,0,0:0:0:0:
64,192,41846,1,0,0:0:0:0:
320,192,41846,1,0,0:0:0:0:
448,192,41846,1,0,0:0:0:0:
192,192,41958,1,0,0:0:0:0:
320,192,41958,1,0,0:0:0:0:
64,192,42070,1,0,0:0:0:0:
192,192,42070,1,0,0:0:0:0:
320,192,42070,1,0,0:0:0:0:
448,192,42070,1,0,0:0:0:0:
64,192,42182,1,0,0:0:0:0:
448,192,42182,1,0,0:0:0:0:
192,192,42294,1,0,0:0:0:0:
320,192,42294,1,0,0:0:0:0:
448,192,42294,1,0,0:0:0:0:
64,192,42406,1,0,0:0:0:0:
192,192,42406,1,0,0:0:0:0:
64,192,42518,1,0,0:0:0:0:
192,192,42518,1,0,0:0:0:0:
320,192,42518,1,0,0:0:0:0:
448,192,42518,1,0,0:0:0:0:
320,192,42630,1,0,0:0:0:0:
448,192,42630,1,0,0:0:0:0:
64,192,42742,1,0,0:0:0:0:
192,192,42742,1,0,0:0:0:0:
320,192,42742,1,0,0:0:0:0:
192,192,42854,1,0,0:0:0:0:
448,192,42854,1,0,0:0:0:0:
64,192,42966,1,0,0:0:0:0:
192,192,42966,1,0,0:0:0:0:
320,192,42966,1,0,0:0:0:0:
448,192,42966,1,0,0:0:0:0:
64,192,43078,1,0,0:0:0:0:
192,192,43078,1,0,0:0:0:0:
64,192,43189,1,0,0:0:0:0:
320,192,43189,1,0,0:0:0:0:
448,192,43189,1,0,0:0:0:0:
192,192,43301,1,0,0:0:0:0:
320,192,43301,1,0,0:0:0:0:
64,192,43413,1,0,0:0:0:0:
192,192,43413,1,0,0:0:0:0:
320,192,43413,1,0,0:0:0:0:
448,192,43413,1,0,0:0:0:0:
64,192,43525,1,0,0:0:0:0:
448,192,43525,1,0,0:0:0:0:
192,192,43637,1,0,0:0:0:0:
320,192,43637,1,0,0:0:0:0:
448,192,43637,1,0,0:0:0:0:
64,192,43749,1,0,0:0:0:0:
192,192,43749,1,0,0:0:0:0:
64,192,43861,1,0,0:0:0:0:
192,192,43861,1,0,0:0:0:0:
320,192,43861,1,0,0:0:0:0:
448,192,43861,1,0,0:0:0:0:
320,192,43973,1,0,0:0:0:0:
448,192,43973,1,0,0:0:0:0:
64,192,44085,1,0,0:0:0:0:
192,192,44085,1,0,0:0:0:0:
448,192,44085,1,0,0:0:0:0:
192,192,44197,1,0,0:0:0:0:
320,192,44197,1,0,0:0:0:0:
64,192,44309,1,0,0:0:0:0:
192,192,44309,1,0,0:0:0:0:
320,192,44309,1,0,0:0:0:0:
448,192,44309,1,0,0:0:0:0:
64,192,44421,1,0,0:0:0:0:
448,192,44421,1,0,0:0:0:0:
192,192,44533,1,0,0:0:0:0:
320,192,44533,1,0,0:0:0:0:
64,192,44645,1,0,0:0:0:0:
320,192,44645,1,0,0:0:0:0:
448,192,44645,1,0,0:0:0:0:
192,192,44757,1,0,0:0:0:0:
320,192,44757,1,0,0:0:0:0:
64,0,44757,128,0,44869:1:0:0:0:
448,0,44757,128,0,44869:1:0:0:0:
192,192,44869,1,0,0:0:0:0:
64,192,44981,1,0,0:0:0:0:
320,192,44981,1,0,0:0:0:0:
448,192,44981,1,0,0:0:0:0:
320,192,45092,1,0,0:0:0:0:
64,192,45204,1,0,0:0:0:0:
192,192,45204,1,0,0:0:0:0:
448,192,45204,1,0,0:0:0:0:
64,192,45316,1,0,0:0:0:0:
192,192,45316,1,0,0:0:0:0:
448,192,45316,1,0,0:0:0:0:
64,192,45428,1,0,0:0:0:0:
192,192,45428,1,0,0:0:0:0:
448,192,45428,1,0,0:0:0:0:
64,192,45540,1,0,0:0:0:0:
192,192,45540,1,0,0:0:0:0:
448,192,45540,1,0,0:0:0:0:
64,192,45652,1,0,0:0:0:0:
192,192,45652,1,0,0:0:0:0:
320,192,45652,1,0,0:0:0:0:
448,192,45652,1,0,0:0:0:0:
320,192,45764,1,0,0:0:0:0:
64,192,45876,1,0,0:0:0:0:
192,192,45876,1,0,0:0:0:0:
448,192,45876,1,0,0:0:0:0:
320,192,45988,1,0,0:0:0:0:
64,192,46100,1,0,0:0:0:0:
192,192,46100,1,0,0:0:0:0:
320,192,46100,1,0,0:0:0:0:
448,192,46100,1,0,0:0:0:0:
192,192,46212,1,0,0:0:0:0:
320,192,46324,1,0,0:0:0:0:
448,192,46324,1,0,0:0:0:0:
192,192,46436,1,0,0:0:0:0:
320,192,46436,1,0,0:0:0:0:
64,192,46548,1,0,0:0:0:0:
192,192,46548,1,0,0:0:0:0:
320,192,46548,1,0,0:0:0:0:
448,192,46548,1,0,0:0:0:0:
320,192,46660,1,0,0:0:0:0:
64,192,46772,1,0,0:0:0:0:
192,192,46772,1,0,0:0:0:0:
448,192,46772,1,0,0:0:0:0:
448,192,46884,1,0,0:0:0:0:
64,192,46995,1,0,0:0:0:0:
192,192,46995,1,0,0:0:0:0:
320,192,46995,1,0,0:0:0:0:
64,192,47107,1,0,0:0:0:0:
192,192,47107,1,0,0:0:0:0:
320,192,47107,1,0,0:0:0:0:
64,192,47219,1,0,0:0:0:0:
192,192,47219,1,0,0:0:0:0:
320,192,47219,1,0,0:0:0:0:
64,192,47331,1,0,0:0:0:0:
192,192,47331,1,0,0:0:0:0:
320,192,47331,1,0,0:0:0:0:
64,192,47443,1,0,0:0:0:0:
192,192,47443,1,0,0:0:0:0:
320,192,47443,1,0,0:0:0:0:
448,192,47443,1,0,0:0:0:0:
448,192,47555,1,0,0:0:0:0:
64,192,47667,1,0,0:0:0:0:
192,192,47667,1,0,0:0:0:0:
448,192,47667,1,0,0:0:0:0:
192,192,47779,1,0,0:0:0:0:
64,192,47891,1,0,0:0:0:0:
192,192,47891,1,0,0:0:0:0:
320,192,47891,1,0,0:0:0:0:
448,192,47891,1,0,0:0:0:0:
320,192,48003,1,0,0:0:0:0:
64,192,48115,1,0,0:0:0:0:
192,192,48115,1,0,0:0:0:0:
320,192,48227,1,0,0:0:0:0:
448,192,48227,1,0,0:0:0:0:
64,192,48339,1,0,0:0:0:0:
192,192,48339,1,0,0:0:0:0:
320,192,48339,1,0,0:0:0:0:
448,192,48339,1,0,0:0:0:0:
192,192,48451,1,0,0:0:0:0:
64,192,48563,1,0,0:0:0:0:
320,192,48563,1,0,0:0:0:0:
448,192,48563,1,0,0:0:0:0:
